ENSMUST00000178537 ENSMUSG00000095668
ENSMUST00000131919 ENSMUSG00000026725
ENSMUST00000052307 ENSMUSG00000101976
ENSMUST00000085679 ENSMUSG00000029622
ENSMUST00000129033 ENSMUSG00000029622
ENSMUST00000126343 ENSMUSG00000029622
ENSMUST00000141602 ENSMUSG00000029622
ENSMUST00000136074 ENSMUSG00000029622
ENSMUST00000138235 ENSMUSG00000029622
ENSMUST00000138900 ENSMUSG00000029622
ENSMUST00000128229 ENSMUSG00000029622
ENSMUST00000138922 ENSMUSG00000029622
ENSMUST00000144375 ENSMUSG00000029622
ENSMUST00000191577 ENSMUSG00000042451
ENSMUST00000038445 ENSMUSG00000042451
ENSMUST00000193094 ENSMUSG00000016481
ENSMUST00000194111 ENSMUSG00000016481
ENSMUST00000194732 ENSMUSG00000016481
ENSMUST00000075451 ENSMUSG00000016481
ENSMUST00000194062 ENSMUSG00000016481
ENSMUST00000195586 ENSMUSG00000016481
ENSMUST00000191775 ENSMUSG00000016481
ENSMUST00000193719 ENSMUSG00000016481
ENSMUST00000193829 ENSMUSG00000016481
ENSMUST00000192405 ENSMUSG00000016481
ENSMUST00000099921 ENSMUSG00000075215
ENSMUST00000032233 ENSMUSG00000030137
ENSMUST00000148495 ENSMUSG00000043410
ENSMUST00000117588 ENSMUSG00000043410
ENSMUST00000155171 ENSMUSG00000043410
ENSMUST00000148686 ENSMUSG00000043410
ENSMUST00000134292 ENSMUSG00000043410
ENSMUST00000112690 ENSMUSG00000043410
ENSMUST00000021046 ENSMUSG00000020705
ENSMUST00000152860 ENSMUSG00000020705
ENSMUST00000132191 ENSMUSG00000023328
ENSMUST00000138591 ENSMUSG00000023328
ENSMUST00000141123 ENSMUSG00000023328
ENSMUST00000024099 ENSMUSG00000023328
ENSMUST00000085934 ENSMUSG00000023328
ENSMUST00000150983 ENSMUSG00000023328
ENSMUST00000125195 ENSMUSG00000023328
ENSMUST00000137126 ENSMUSG00000023328
ENSMUST00000062148 ENSMUSG00000042814
ENSMUST00000105035 ENSMUSG00000066061
ENSMUST00000084313 ENSMUSG00000066061
ENSMUST00000099920 ENSMUSG00000075214
ENSMUST00000048514 ENSMUSG00000069830
ENSMUST00000108518 ENSMUSG00000069830
ENSMUST00000145122 ENSMUSG00000000682
ENSMUST00000000696 ENSMUSG00000000682
ENSMUST00000137445 ENSMUSG00000000682
ENSMUST00000125366 ENSMUSG00000019188
ENSMUST00000148156 ENSMUSG00000019188
ENSMUST00000109825 ENSMUSG00000019188
ENSMUST00000089059 ENSMUSG00000019188
ENSMUST00000079247 ENSMUSG00000019188
ENSMUST00000129439 ENSMUSG00000019188
ENSMUST00000143410 ENSMUSG00000040086
ENSMUST00000064076 ENSMUSG00000040086
ENSMUST00000146952 ENSMUSG00000040086
ENSMUST00000002532 ENSMUSG00000002458
ENSMUST00000108769 ENSMUSG00000002458
ENSMUST00000108776 ENSMUSG00000002458
ENSMUST00000108771 ENSMUSG00000002458
ENSMUST00000108778 ENSMUSG00000002458
ENSMUST00000108772 ENSMUSG00000002458
ENSMUST00000124776 ENSMUSG00000002458
ENSMUST00000143510 ENSMUSG00000002458
ENSMUST00000108779 ENSMUSG00000002458
ENSMUST00000130712 ENSMUSG00000002458
ENSMUST00000144476 ENSMUSG00000002458
ENSMUST00000165416 ENSMUSG00000002458
ENSMUST00000019701 ENSMUSG00000031383
ENSMUST00000137053 ENSMUSG00000012123
ENSMUST00000121391 ENSMUSG00000012123
ENSMUST00000149504 ENSMUSG00000012123
ENSMUST00000149956 ENSMUSG00000012123
ENSMUST00000153392 ENSMUSG00000012123
ENSMUST00000140125 ENSMUSG00000012123
ENSMUST00000132872 ENSMUSG00000012123
ENSMUST00000149080 ENSMUSG00000012123
ENSMUST00000137529 ENSMUSG00000012123
ENSMUST00000146102 ENSMUSG00000012123
ENSMUST00000143295 ENSMUSG00000012123
ENSMUST00000078878 ENSMUSG00000058267
ENSMUST00000135680 ENSMUSG00000058267
ENSMUST00000097193 ENSMUSG00000058267
ENSMUST00000014370 ENSMUSG00000014226
ENSMUST00000195654 ENSMUSG00000014226
ENSMUST00000194167 ENSMUSG00000014226
ENSMUST00000102553 ENSMUSG00000003038
ENSMUST00000105893 ENSMUSG00000003038
ENSMUST00000145025 ENSMUSG00000003038
ENSMUST00000100472 ENSMUSG00000003038
ENSMUST00000102552 ENSMUSG00000003038
ENSMUST00000138458 ENSMUSG00000003038
ENSMUST00000137456 ENSMUSG00000003038
ENSMUST00000125266 ENSMUSG00000003038
ENSMUST00000123234 ENSMUSG00000003038
ENSMUST00000130809 ENSMUSG00000003038
ENSMUST00000136327 ENSMUSG00000003038
ENSMUST00000153622 ENSMUSG00000003038
ENSMUST00000136859 ENSMUSG00000003038
ENSMUST00000008477 ENSMUSG00000008333
ENSMUST00000139114 ENSMUSG00000008333
ENSMUST00000134091 ENSMUSG00000008333
ENSMUST00000126763 ENSMUSG00000008333
ENSMUST00000127760 ENSMUSG00000008333
ENSMUST00000140224 ENSMUSG00000027297
ENSMUST00000082130 ENSMUSG00000027297
ENSMUST00000127470 ENSMUSG00000027297
ENSMUST00000028759 ENSMUSG00000027297
ENSMUST00000134295 ENSMUSG00000027297
ENSMUST00000182203 ENSMUSG00000027297
ENSMUST00000106388 ENSMUSG00000061878
ENSMUST00000138840 ENSMUSG00000061878
ENSMUST00000136526 ENSMUSG00000061878
ENSMUST00000106387 ENSMUSG00000061878
ENSMUST00000100201 ENSMUSG00000061878
ENSMUST00000106386 ENSMUSG00000061878
ENSMUST00000134834 ENSMUSG00000061878
ENSMUST00000145737 ENSMUSG00000061878
ENSMUST00000155102 ENSMUSG00000061878
ENSMUST00000063446 ENSMUSG00000061878
ENSMUST00000063396 ENSMUSG00000061878
ENSMUST00000150658 ENSMUSG00000061878
ENSMUST00000154034 ENSMUSG00000061878
ENSMUST00000124682 ENSMUSG00000061878
ENSMUST00000148185 ENSMUSG00000061878
ENSMUST00000141798 ENSMUSG00000061878
ENSMUST00000112235 ENSMUSG00000031342
ENSMUST00000060210 ENSMUSG00000031342
ENSMUST00000112233 ENSMUSG00000031342
ENSMUST00000123408 ENSMUSG00000031342
ENSMUST00000143263 ENSMUSG00000031342
ENSMUST00000112223 ENSMUSG00000031342
ENSMUST00000112224 ENSMUSG00000031342
ENSMUST00000112229 ENSMUSG00000031342
ENSMUST00000112228 ENSMUSG00000031342
ENSMUST00000112227 ENSMUSG00000031342
ENSMUST00000112226 ENSMUSG00000031342
ENSMUST00000129731 ENSMUSG00000031342
ENSMUST00000131196 ENSMUSG00000027367
ENSMUST00000110375 ENSMUSG00000027367
ENSMUST00000125049 ENSMUSG00000027367
ENSMUST00000110374 ENSMUSG00000027367
ENSMUST00000123152 ENSMUSG00000027367
ENSMUST00000144687 ENSMUSG00000027367
ENSMUST00000135616 ENSMUSG00000027367
ENSMUST00000154549 ENSMUSG00000027367
ENSMUST00000027769 ENSMUSG00000026492
ENSMUST00000139993 ENSMUSG00000026492
ENSMUST00000129982 ENSMUSG00000026492
ENSMUST00000150778 ENSMUSG00000026492
ENSMUST00000129009 ENSMUSG00000026492
ENSMUST00000162234 ENSMUSG00000026584
ENSMUST00000161908 ENSMUSG00000026584
ENSMUST00000163033 ENSMUSG00000026584
ENSMUST00000159516 ENSMUSG00000026584
ENSMUST00000162920 ENSMUSG00000026584
ENSMUST00000027876 ENSMUSG00000026584
ENSMUST00000170359 ENSMUSG00000026584
ENSMUST00000028902 ENSMUSG00000027416
ENSMUST00000049941 ENSMUSG00000049281
ENSMUST00000176169 ENSMUSG00000049281
ENSMUST00000176185 ENSMUSG00000049281
ENSMUST00000175873 ENSMUSG00000049281
ENSMUST00000176634 ENSMUSG00000049281
ENSMUST00000171835 ENSMUSG00000049281
ENSMUST00000175949 ENSMUSG00000049281
ENSMUST00000176547 ENSMUSG00000049281
ENSMUST00000114956 ENSMUSG00000049281
ENSMUST00000149359 ENSMUSG00000009569
ENSMUST00000009713 ENSMUSG00000009569
ENSMUST00000115809 ENSMUSG00000009569
ENSMUST00000056715 ENSMUSG00000009569
ENSMUST00000170123 ENSMUSG00000096488
ENSMUST00000096168 ENSMUSG00000072739
ENSMUST00000007993 ENSMUSG00000029701
ENSMUST00000169214 ENSMUSG00000029701
ENSMUST00000164563 ENSMUSG00000029701
ENSMUST00000170750 ENSMUSG00000029701
ENSMUST00000170473 ENSMUSG00000029701
ENSMUST00000172346 ENSMUSG00000029701
ENSMUST00000040161 ENSMUSG00000035148
ENSMUST00000178728 ENSMUSG00000095195
ENSMUST00000178060 ENSMUSG00000095195
ENSMUST00000145167 ENSMUSG00000075703
ENSMUST00000138001 ENSMUSG00000075703
ENSMUST00000132404 ENSMUSG00000075703
ENSMUST00000151468 ENSMUSG00000075703
ENSMUST00000151795 ENSMUSG00000075703
ENSMUST00000145858 ENSMUSG00000075703
ENSMUST00000081593 ENSMUSG00000062070
ENSMUST00000135949 ENSMUSG00000062070
ENSMUST00000133559 ENSMUSG00000062070
ENSMUST00000129376 ENSMUSG00000034601
ENSMUST00000134748 ENSMUSG00000034601
ENSMUST00000149564 ENSMUSG00000034601
ENSMUST00000045907 ENSMUSG00000034601
ENSMUST00000098194 ENSMUSG00000094822
ENSMUST00000098193 ENSMUSG00000096516
ENSMUST00000029875 ENSMUSG00000028221
ENSMUST00000024930 ENSMUSG00000024118
ENSMUST00000137648 ENSMUSG00000024118
ENSMUST00000124557 ENSMUSG00000024118
ENSMUST00000149916 ENSMUSG00000024118
ENSMUST00000138818 ENSMUSG00000024118
ENSMUST00000159216 ENSMUSG00000064373
ENSMUST00000159158 ENSMUSG00000064373
ENSMUST00000160787 ENSMUSG00000064373
ENSMUST00000160311 ENSMUSG00000064373
ENSMUST00000159247 ENSMUSG00000064373
ENSMUST00000160930 ENSMUSG00000064373
ENSMUST00000082424 ENSMUSG00000064373
ENSMUST00000164245 ENSMUSG00000094545
ENSMUST00000148404 ENSMUSG00000068699
ENSMUST00000101617 ENSMUSG00000068699
ENSMUST00000065090 ENSMUSG00000068699
ENSMUST00000090474 ENSMUSG00000068699
ENSMUST00000108862 ENSMUSG00000027575
ENSMUST00000029092 ENSMUSG00000027575
ENSMUST00000108861 ENSMUSG00000027575
ENSMUST00000145629 ENSMUSG00000027575
ENSMUST00000136590 ENSMUSG00000027575
ENSMUST00000108860 ENSMUSG00000027575
ENSMUST00000132627 ENSMUSG00000027575
ENSMUST00000108859 ENSMUSG00000027575
ENSMUST00000185115 ENSMUSG00000027575
ENSMUST00000184394 ENSMUSG00000027575
ENSMUST00000138706 ENSMUSG00000027575
ENSMUST00000150507 ENSMUSG00000027575
ENSMUST00000134519 ENSMUSG00000027575
ENSMUST00000148908 ENSMUSG00000027575
ENSMUST00000002640 ENSMUSG00000002565
ENSMUST00000078481 ENSMUSG00000002565
ENSMUST00000006137 ENSMUSG00000005981
ENSMUST00000137945 ENSMUSG00000005981
ENSMUST00000150354 ENSMUSG00000005981
ENSMUST00000138594 ENSMUSG00000005981
ENSMUST00000098744 ENSMUSG00000094762
ENSMUST00000036631 ENSMUSG00000039661
ENSMUST00000170204 ENSMUSG00000039661
ENSMUST00000162551 ENSMUSG00000039661
ENSMUST00000161713 ENSMUSG00000039661
ENSMUST00000160700 ENSMUSG00000039661
ENSMUST00000029922 ENSMUSG00000028259
ENSMUST00000108204 ENSMUSG00000028259
ENSMUST00000108554 ENSMUSG00000095773
ENSMUST00000189109 ENSMUSG00000101155
ENSMUST00000191355 ENSMUSG00000101155
ENSMUST00000190676 ENSMUSG00000101155
ENSMUST00000190292 ENSMUSG00000101155
ENSMUST00000091709 ENSMUSG00000095217
ENSMUST00000100123 ENSMUSG00000022759
ENSMUST00000023442 ENSMUSG00000022759
ENSMUST00000138839 ENSMUSG00000022759
ENSMUST00000065125 ENSMUSG00000022759
ENSMUST00000075515 ENSMUSG00000038327
ENSMUST00000112142 ENSMUSG00000027012
ENSMUST00000112139 ENSMUSG00000027012
ENSMUST00000112140 ENSMUSG00000027012
ENSMUST00000112138 ENSMUSG00000027012
ENSMUST00000141619 ENSMUSG00000027012
ENSMUST00000081710 ENSMUSG00000027012
ENSMUST00000112144 ENSMUSG00000027012
ENSMUST00000100028 ENSMUSG00000027012
ENSMUST00000112136 ENSMUSG00000027012
ENSMUST00000149735 ENSMUSG00000027012
ENSMUST00000137683 ENSMUSG00000027012
ENSMUST00000138613 ENSMUSG00000027012
ENSMUST00000178901 ENSMUSG00000074472
ENSMUST00000091508 ENSMUSG00000074472
ENSMUST00000169464 ENSMUSG00000061689
ENSMUST00000109568 ENSMUSG00000061689
ENSMUST00000070782 ENSMUSG00000061689
ENSMUST00000137356 ENSMUSG00000061689
ENSMUST00000131157 ENSMUSG00000061689
ENSMUST00000109566 ENSMUSG00000061689
ENSMUST00000127944 ENSMUSG00000061689
ENSMUST00000146412 ENSMUSG00000061689
ENSMUST00000177013 ENSMUSG00000061689
ENSMUST00000171030 ENSMUSG00000061689
ENSMUST00000000094 ENSMUSG00000061689
ENSMUST00000099145 ENSMUSG00000061689
ENSMUST00000123730 ENSMUSG00000061689
ENSMUST00000109567 ENSMUSG00000061689
ENSMUST00000093490 ENSMUSG00000004319
ENSMUST00000004430 ENSMUSG00000004319
ENSMUST00000056508 ENSMUSG00000004319
ENSMUST00000110301 ENSMUSG00000004319
ENSMUST00000145741 ENSMUSG00000004319
ENSMUST00000110302 ENSMUSG00000004319
ENSMUST00000145493 ENSMUSG00000004319
ENSMUST00000147824 ENSMUSG00000004319
ENSMUST00000132234 ENSMUSG00000004319
ENSMUST00000129672 ENSMUSG00000004319
ENSMUST00000040706 ENSMUSG00000038949
ENSMUST00000144370 ENSMUSG00000038949
ENSMUST00000153962 ENSMUSG00000038949
ENSMUST00000143270 ENSMUSG00000038949
ENSMUST00000106602 ENSMUSG00000057322
ENSMUST00000077915 ENSMUSG00000057322
ENSMUST00000106599 ENSMUSG00000057322
ENSMUST00000082092 ENSMUSG00000057322
ENSMUST00000139651 ENSMUSG00000065990
ENSMUST00000084097 ENSMUSG00000065990
ENSMUST00000151222 ENSMUSG00000065990
ENSMUST00000105592 ENSMUSG00000065990
ENSMUST00000129711 ENSMUSG00000065990
ENSMUST00000105591 ENSMUSG00000065990
ENSMUST00000025472 ENSMUSG00000024579
ENSMUST00000195229 ENSMUSG00000024579
ENSMUST00000154763 ENSMUSG00000024579
ENSMUST00000097493 ENSMUSG00000041406
ENSMUST00000045876 ENSMUSG00000041406
ENSMUST00000159617 ENSMUSG00000041406
ENSMUST00000161321 ENSMUSG00000041406
ENSMUST00000160926 ENSMUSG00000041406
ENSMUST00000162949 ENSMUSG00000041406
ENSMUST00000137822 ENSMUSG00000031453
ENSMUST00000117551 ENSMUSG00000031453
ENSMUST00000127418 ENSMUSG00000031453
ENSMUST00000132637 ENSMUSG00000031453
ENSMUST00000154454 ENSMUSG00000031453
ENSMUST00000132439 ENSMUSG00000031453
ENSMUST00000090006 ENSMUSG00000025809
ENSMUST00000124826 ENSMUSG00000025809
ENSMUST00000135281 ENSMUSG00000025809
ENSMUST00000149116 ENSMUSG00000025809
ENSMUST00000051346 ENSMUSG00000047545
ENSMUST00000114862 ENSMUSG00000061186
ENSMUST00000114861 ENSMUSG00000061186
ENSMUST00000126531 ENSMUSG00000061186
ENSMUST00000114864 ENSMUSG00000061186
ENSMUST00000145398 ENSMUSG00000061186
ENSMUST00000041105 ENSMUSG00000061186
ENSMUST00000116594 ENSMUSG00000061186
ENSMUST00000111748 ENSMUSG00000041540
ENSMUST00000077160 ENSMUSG00000041540
ENSMUST00000038815 ENSMUSG00000041540
ENSMUST00000111749 ENSMUSG00000041540
ENSMUST00000111746 ENSMUSG00000041540
ENSMUST00000124233 ENSMUSG00000041540
ENSMUST00000141102 ENSMUSG00000041540
ENSMUST00000144289 ENSMUSG00000041540
ENSMUST00000129050 ENSMUSG00000041540
ENSMUST00000142294 ENSMUSG00000041540
ENSMUST00000149451 ENSMUSG00000041540
ENSMUST00000139478 ENSMUSG00000041540
ENSMUST00000150087 ENSMUSG00000041540
ENSMUST00000170367 ENSMUSG00000041540
ENSMUST00000108539 ENSMUSG00000012848
ENSMUST00000004554 ENSMUSG00000012848
ENSMUST00000147435 ENSMUSG00000012848
ENSMUST00000139349 ENSMUSG00000012848
ENSMUST00000131795 ENSMUSG00000012848
ENSMUST00000137329 ENSMUSG00000012848
ENSMUST00000127669 ENSMUSG00000012848
ENSMUST00000061278 ENSMUSG00000050933
ENSMUST00000115096 ENSMUSG00000029765
ENSMUST00000113360 ENSMUSG00000036707
ENSMUST00000126962 ENSMUSG00000036707
ENSMUST00000130754 ENSMUSG00000036707
ENSMUST00000097666 ENSMUSG00000036707
ENSMUST00000187623 ENSMUSG00000036707
ENSMUST00000031627 ENSMUSG00000029623
ENSMUST00000123111 ENSMUSG00000029623
ENSMUST00000143439 ENSMUSG00000029623
ENSMUST00000148781 ENSMUSG00000029623
ENSMUST00000108520 ENSMUSG00000074377
ENSMUST00000165167 ENSMUSG00000074377
ENSMUST00000026599 ENSMUSG00000025525
ENSMUST00000154378 ENSMUSG00000025525
ENSMUST00000113415 ENSMUSG00000025525
ENSMUST00000187455 ENSMUSG00000100305
ENSMUST00000103134 ENSMUSG00000037944
ENSMUST00000129689 ENSMUSG00000019368
ENSMUST00000137324 ENSMUSG00000019368
ENSMUST00000126423 ENSMUSG00000019368
ENSMUST00000131171 ENSMUSG00000019368
ENSMUST00000019512 ENSMUSG00000019368
ENSMUST00000136222 ENSMUSG00000019368
ENSMUST00000125351 ENSMUSG00000019368
ENSMUST00000134482 ENSMUSG00000019368
ENSMUST00000016124 ENSMUSG00000015980
ENSMUST00000156768 ENSMUSG00000015980
ENSMUST00000106104 ENSMUSG00000015980
ENSMUST00000135509 ENSMUSG00000015980
ENSMUST00000126199 ENSMUSG00000015980
ENSMUST00000130248 ENSMUSG00000015980
ENSMUST00000126213 ENSMUSG00000015980
ENSMUST00000142176 ENSMUSG00000015980
ENSMUST00000152992 ENSMUSG00000015980
ENSMUST00000152324 ENSMUSG00000061171
ENSMUST00000155422 ENSMUSG00000061171
ENSMUST00000145583 ENSMUSG00000061171
ENSMUST00000127623 ENSMUSG00000061171
ENSMUST00000124918 ENSMUSG00000061171
ENSMUST00000141690 ENSMUSG00000061171
ENSMUST00000155962 ENSMUSG00000061171
ENSMUST00000112420 ENSMUSG00000061171
ENSMUST00000135631 ENSMUSG00000053838
ENSMUST00000140700 ENSMUSG00000053838
ENSMUST00000109805 ENSMUSG00000053838
ENSMUST00000066496 ENSMUSG00000053838
ENSMUST00000013845 ENSMUSG00000013701
ENSMUST00000168139 ENSMUSG00000013701
ENSMUST00000170331 ENSMUSG00000013701
ENSMUST00000163379 ENSMUSG00000013701
ENSMUST00000172052 ENSMUSG00000013701
ENSMUST00000170233 ENSMUSG00000013701
ENSMUST00000168813 ENSMUSG00000013701
ENSMUST00000021776 ENSMUSG00000021348
ENSMUST00000145879 ENSMUSG00000021348
ENSMUST00000057481 ENSMUSG00000051329
ENSMUST00000154036 ENSMUSG00000051329
ENSMUST00000132595 ENSMUSG00000051329
ENSMUST00000126503 ENSMUSG00000051329
ENSMUST00000145669 ENSMUSG00000051329
ENSMUST00000136739 ENSMUSG00000051329
ENSMUST00000130629 ENSMUSG00000051329
ENSMUST00000168340 ENSMUSG00000082211
ENSMUST00000167683 ENSMUSG00000082211
ENSMUST00000160348 ENSMUSG00000020592
ENSMUST00000161883 ENSMUSG00000020592
ENSMUST00000159821 ENSMUSG00000020592
ENSMUST00000020911 ENSMUSG00000020592
ENSMUST00000171158 ENSMUSG00000020592
ENSMUST00000069180 ENSMUSG00000055538
ENSMUST00000184642 ENSMUSG00000055538
ENSMUST00000094819 ENSMUSG00000070806
ENSMUST00000129150 ENSMUSG00000070806
ENSMUST00000134147 ENSMUSG00000070806
ENSMUST00000063886 ENSMUSG00000052155
ENSMUST00000156681 ENSMUSG00000052155
ENSMUST00000103133 ENSMUSG00000037935
ENSMUST00000156160 ENSMUSG00000037935
ENSMUST00000155062 ENSMUSG00000037935
ENSMUST00000135040 ENSMUSG00000037935
ENSMUST00000128707 ENSMUSG00000037935
ENSMUST00000128215 ENSMUSG00000037935
ENSMUST00000021251 ENSMUSG00000020878
ENSMUST00000074248 ENSMUSG00000059013
ENSMUST00000124133 ENSMUSG00000059013
ENSMUST00000113242 ENSMUSG00000059013
ENSMUST00000141670 ENSMUSG00000059013
ENSMUST00000131101 ENSMUSG00000059013
ENSMUST00000139563 ENSMUSG00000059013
ENSMUST00000049994 ENSMUSG00000048899
ENSMUST00000126728 ENSMUSG00000048899
ENSMUST00000156695 ENSMUSG00000062995
ENSMUST00000115519 ENSMUSG00000062995
ENSMUST00000115520 ENSMUSG00000062995
ENSMUST00000038403 ENSMUSG00000062995
ENSMUST00000145870 ENSMUSG00000062995
ENSMUST00000153390 ENSMUSG00000062995
ENSMUST00000127398 ENSMUSG00000062995
ENSMUST00000115518 ENSMUSG00000062995
ENSMUST00000126430 ENSMUSG00000062995
ENSMUST00000135113 ENSMUSG00000062995
ENSMUST00000126039 ENSMUSG00000062995
ENSMUST00000151758 ENSMUSG00000062995
ENSMUST00000183070 ENSMUSG00000032525
ENSMUST00000035112 ENSMUSG00000032525
ENSMUST00000182763 ENSMUSG00000032525
ENSMUST00000182311 ENSMUSG00000032525
ENSMUST00000183311 ENSMUSG00000032525
ENSMUST00000182904 ENSMUSG00000032525
ENSMUST00000183207 ENSMUSG00000032525
ENSMUST00000182179 ENSMUSG00000032525
ENSMUST00000182225 ENSMUSG00000032525
ENSMUST00000182337 ENSMUSG00000032525
ENSMUST00000182395 ENSMUSG00000032525
ENSMUST00000182086 ENSMUSG00000032525
ENSMUST00000182503 ENSMUSG00000032525
ENSMUST00000182607 ENSMUSG00000032525
ENSMUST00000182713 ENSMUSG00000032525
ENSMUST00000182076 ENSMUSG00000032525
ENSMUST00000098890 ENSMUSG00000074437
ENSMUST00000127085 ENSMUSG00000036792
ENSMUST00000112745 ENSMUSG00000036792
ENSMUST00000154653 ENSMUSG00000036792
ENSMUST00000142250 ENSMUSG00000036792
ENSMUST00000148796 ENSMUSG00000036792
ENSMUST00000147055 ENSMUSG00000036792
ENSMUST00000147023 ENSMUSG00000036792
ENSMUST00000112754 ENSMUSG00000036792
ENSMUST00000047413 ENSMUSG00000036792
ENSMUST00000122841 ENSMUSG00000036792
ENSMUST00000132717 ENSMUSG00000036792
ENSMUST00000191265 ENSMUSG00000101415
ENSMUST00000016125 ENSMUSG00000015981
ENSMUST00000165870 ENSMUSG00000015981
ENSMUST00000054588 ENSMUSG00000026147
ENSMUST00000088349 ENSMUSG00000026147
ENSMUST00000124600 ENSMUSG00000026147
ENSMUST00000147902 ENSMUSG00000026147
ENSMUST00000185381 ENSMUSG00000100617
ENSMUST00000107236 ENSMUSG00000028126
ENSMUST00000107233 ENSMUSG00000028126
ENSMUST00000107232 ENSMUSG00000028126
ENSMUST00000005768 ENSMUSG00000028126
ENSMUST00000107231 ENSMUSG00000028126
ENSMUST00000151335 ENSMUSG00000028126
ENSMUST00000107229 ENSMUSG00000028126
ENSMUST00000188525 ENSMUSG00000100010
ENSMUST00000187729 ENSMUSG00000100010
ENSMUST00000194367 ENSMUSG00000078780
ENSMUST00000108347 ENSMUSG00000078780
ENSMUST00000077001 ENSMUSG00000062165
ENSMUST00000001485 ENSMUSG00000001445
ENSMUST00000054252 ENSMUSG00000001445
ENSMUST00000186264 ENSMUSG00000102030
ENSMUST00000125804 ENSMUSG00000029602
ENSMUST00000031606 ENSMUSG00000029602
ENSMUST00000156722 ENSMUSG00000029602
ENSMUST00000148695 ENSMUSG00000029602
ENSMUST00000154759 ENSMUSG00000029602
ENSMUST00000144711 ENSMUSG00000039375
ENSMUST00000127511 ENSMUSG00000039375
ENSMUST00000175915 ENSMUSG00000039375
ENSMUST00000128850 ENSMUSG00000039375
ENSMUST00000150488 ENSMUSG00000039375
ENSMUST00000153074 ENSMUSG00000039375
ENSMUST00000144482 ENSMUSG00000039375
ENSMUST00000126316 ENSMUSG00000039375
ENSMUST00000129132 ENSMUSG00000039375
ENSMUST00000148806 ENSMUSG00000039375
ENSMUST00000176866 ENSMUSG00000039375
ENSMUST00000148408 ENSMUSG00000039375
ENSMUST00000176180 ENSMUSG00000039375
ENSMUST00000090020 ENSMUSG00000038534
ENSMUST00000142399 ENSMUSG00000038534
ENSMUST00000143360 ENSMUSG00000038534
ENSMUST00000142406 ENSMUSG00000038534
ENSMUST00000154084 ENSMUSG00000038534
ENSMUST00000168565 ENSMUSG00000038534
ENSMUST00000081834 ENSMUSG00000049047
ENSMUST00000086880 ENSMUSG00000049047
ENSMUST00000086884 ENSMUSG00000049047
ENSMUST00000099918 ENSMUSG00000075212
ENSMUST00000151536 ENSMUSG00000009551
ENSMUST00000009695 ENSMUSG00000009551
ENSMUST00000099917 ENSMUSG00000075211
ENSMUST00000099919 ENSMUSG00000075211
ENSMUST00000070316 ENSMUSG00000056679
ENSMUST00000137840 ENSMUSG00000056679
ENSMUST00000075909 ENSMUSG00000062224
ENSMUST00000016569 ENSMUSG00000034021
ENSMUST00000110486 ENSMUSG00000034021
ENSMUST00000132947 ENSMUSG00000034021
ENSMUST00000133738 ENSMUSG00000034021
ENSMUST00000154083 ENSMUSG00000034021
ENSMUST00000038900 ENSMUSG00000034021
ENSMUST00000155676 ENSMUSG00000015290
ENSMUST00000126117 ENSMUSG00000015290
ENSMUST00000015434 ENSMUSG00000015290
ENSMUST00000140632 ENSMUSG00000015290
ENSMUST00000126191 ENSMUSG00000015290
ENSMUST00000125914 ENSMUSG00000015290
ENSMUST00000178691 ENSMUSG00000015290
ENSMUST00000114665 ENSMUSG00000006641
ENSMUST00000114668 ENSMUSG00000006641
ENSMUST00000080431 ENSMUSG00000006641
ENSMUST00000006817 ENSMUSG00000006641
ENSMUST00000127781 ENSMUSG00000006641
ENSMUST00000127693 ENSMUSG00000006641
ENSMUST00000137223 ENSMUSG00000006641
ENSMUST00000102578 ENSMUSG00000041870
ENSMUST00000140604 ENSMUSG00000041870
ENSMUST00000137519 ENSMUSG00000041870
ENSMUST00000129001 ENSMUSG00000041870
ENSMUST00000131803 ENSMUSG00000041870
ENSMUST00000162611 ENSMUSG00000042605
ENSMUST00000051950 ENSMUSG00000042605
ENSMUST00000160813 ENSMUSG00000042605
ENSMUST00000161064 ENSMUSG00000042605
